time_period,season,ccg_nm,adn_dgnm,sex_cd,age_group,trns_cnt,ttl_trns_amt,업종 대분류
1.0,1.0,0.3041758140561515,0.2472759432251207,0.0,5.0,235,1155200,양식
2.0,2.0,0.2917792185458611,0.3014857956912012,0.0,6.0,723,6018900,양식
1.0,3.0,0.28541885793426114,0.2079250590175473,1.0,2.0,6,17300,양식
1.0,1.0,0.2964279505003217,0.2533324200719529,0.0,7.0,25,308500,한식
2.0,3.0,0.27415616473949106,0.27480351662371755,1.0,2.0,61,1734600,중식
2.0,0.0,0.30043485274898596,0.2296201341446414,0.0,7.0,117,3359500,한식
2.0,1.0,0.2848890887686061,0.32512440660074254,1.0,7.0,1,30000,일식
2.0,2.0,0.3313552609992176,0.2667853224018998,1.0,2.0,10,311400,주점
0.0,0.0,0.29195415351557913,0.26677216016833016,1.0,4.0,3,110000,한식
2.0,0.0,0.3065805591113989,0.28576264057558415,0.0,7.0,28,327640,양식
0.0,3.0,0.305415244921692,0.23041962426590518,1.0,2.0,5,140800,주점
2.0,2.0,0.3316133225484665,0.32626634830642176,0.0,4.0,27,655500,중식
1.0,0.0,0.2752088125599304,0.26534661255882913,0.0,4.0,73,185300,양식
2.0,0.0,0.3095515114886265,0.33162879937806117,0.0,3.0,1,19000,주점
2.0,0.0,0.3250680620933622,0.3012558139194813,1.0,3.0,1,74000,일식
2.0,2.0,0.2936341644493487,0.1943746370521344,1.0,6.0,288,2390300,한식
1.0,0.0,0.28738591990494883,0.300528115095523,0.0,3.0,1,6500,한식
2.0,1.0,0.30086534311805274,0.27104751411028116,0.0,7.0,24,447240,중식
2.0,0.0,0.2731117557402044,0.25601866431176923,1.0,5.0,654,23888400,한식
2.0,1.0,0.2848890887686061,0.27364307979748215,0.0,7.0,1,36500,일식
1.0,2.0,0.3033485583126569,0.3229386904657585,1.0,2.0,1,17000,한식
2.0,3.0,0.2786349152350703,0.2550522369812736,1.0,1.0,5,289000,중식
2.0,1.0,0.30770967361599655,0.34425417142660936,1.0,3.0,276,1136200,양식
1.0,2.0,0.33190095755155014,0.2845359629893816,0.0,6.0,37,398900,한식
2.0,1.0,0.2731117557402044,0.28909366261606406,1.0,5.0,459,2958950,양식
2.0,0.0,0.2921139805953464,0.30527343581811656,0.0,7.0,12,243500,중식
2.0,0.0,0.284605236366718,0.2532769940847815,0.0,4.0,454,3297690,양식
2.0,2.0,0.303952054156296,0.2606959928075127,0.0,4.0,57,1640500,주점
2.0,3.0,0.2898135303892191,0.257316525065891,0.0,5.0,983,24333425,한식
0.0,0.0,0.27415616473949106,0.2467731495408531,1.0,3.0,1,29000,중식
0.0,3.0,0.28767894699321445,0.25967375106013824,0.0,6.0,1,10800,한식
2.0,1.0,0.3022859040986899,0.28086598173231975,0.0,8.0,1,13500,양식
0.0,1.0,0.28738591990494883,0.2704638751883815,0.0,6.0,1,26500,한식
2.0,2.0,0.3065805591113989,0.2491944638763924,0.0,6.0,771,9191300,양식
2.0,0.0,0.34419277266060255,0.35027361913378424,1.0,5.0,39,736000,중식
1.0,1.0,0.30086534311805274,0.27869390506197134,0.0,7.0,17,79200,양식
1.0,3.0,0.3022859040986899,0.2169384131202541,1.0,7.0,2,9500,양식
2.0,1.0,0.2923097039804287,0.3421339108718147,1.0,8.0,2,49000,중식
2.0,0.0,0.3316133225484665,0.3049606308287336,1.0,6.0,7,217000,일식
1.0,2.0,0.3101262549446101,0.526198238496648,0.0,4.0,23,94900,양식
2.0,1.0,0.30043485274898596,0.29298508558438174,0.0,4.0,789,6211650,양식
2.0,2.0,0.29683861582708165,0.34398594658698217,0.0,6.0,3,115000,주점
1.0,1.0,0.2972852490943584,0.3164825160527563,1.0,2.0,6,10500,양식
2.0,3.0,0.2961076762408007,0.4745100107218419,0.0,4.0,2,119000,일식
0.0,3.0,0.30239157546187706,0.2387651863842969,1.0,2.0,2,50600,한식
1.0,3.0,0.30770967361599655,0.30731465492935744,0.0,7.0,1,8000,한식
2.0,3.0,0.2898135303892191,0.3121476334897565,0.0,5.0,11,323900,주점
2.0,0.0,0.30043485274898596,0.3366202323110007,0.0,5.0,10,261000,중식
2.0,1.0,0.3041758140561515,0.29053952177222375,1.0,9.0,2,10000,양식
0.0,2.0,0.29195415351557913,0.23924489102654528,1.0,5.0,9,83000,한식
2.0,3.0,0.29195415351557913,0.23180149784391735,0.0,5.0,27,712000,중식
2.0,2.0,0.30105717361236184,0.30647724490430084,0.0,1.0,87,485700,양식
2.0,2.0,0.30389048939083074,0.2681092969387618,1.0,1.0,29,369700,한식
0.0,1.0,0.3104321061719085,0.28200319162695503,0.0,5.0,4,110000,한식
2.0,3.0,0.2909647861804005,0.2713540717066775,1.0,8.0,51,1407000,한식
2.0,0.0,0.29195415351557913,0.25310277199386055,0.0,1.0,2,76930,한식
2.0,0.0,0.27785564431369575,0.252734208979114,0.0,8.0,5,117000,중식
2.0,2.0,0.3316133225484665,0.3789627869637958,1.0,4.0,13,344600,일식
2.0,3.0,0.28708149028071417,0.3153105977510256,1.0,7.0,19,97200,양식
2.0,0.0,0.28278421402254517,0.28425474817688334,1.0,2.0,12,700000,일식
1.0,1.0,0.2786349152350703,0.2785111951890552,1.0,2.0,1,9000,한식
2.0,2.0,0.2928870606413812,0.37003574001051515,1.0,3.0,15,862000,일식
2.0,2.0,0.28541885793426114,0.2913295525176259,1.0,6.0,14,290000,중식
0.0,2.0,0.2928870606413812,0.24653998350325582,1.0,7.0,12,96000,한식
2.0,3.0,0.3041758140561515,0.2407987453196706,1.0,7.0,7,179000,일식
1.0,2.0,0.30239157546187706,0.28982555644190144,0.0,2.0,1,7000,중식
2.0,1.0,0.3113035890430504,0.3789819664655922,1.0,3.0,7,246000,한식
1.0,1.0,0.28944699219314657,0.30267277901240036,1.0,3.0,2,7800,한식
2.0,2.0,0.2720512816603624,0.2502342322136454,1.0,4.0,5,269000,일식
2.0,2.0,0.3133218919809332,0.28870286190746497,0.0,4.0,1,9200,주점
2.0,1.0,0.3022859040986899,0.2316846921989571,1.0,6.0,359,2770800,양식
2.0,1.0,0.305415244921692,0.324318846260723,1.0,5.0,8,316200,주점
2.0,3.0,0.2831385549572643,0.2628468317103225,1.0,2.0,10,341000,일식
2.0,0.0,0.2848890887686061,0.31481656442177586,0.0,6.0,11,293500,중식
2.0,0.0,0.2936341644493487,0.3348925243957819,0.0,3.0,79,538300,양식
2.0,3.0,0.29418079276132586,0.26903978198149026,0.0,4.0,2978,35845370,양식
1.0,0.0,0.2913993618949017,0.2825748336118126,1.0,6.0,26,71700,양식
2.0,3.0,0.30389048939083074,0.40624044016290556,1.0,4.0,70,6543500,한식
2.0,1.0,0.3101262549446101,0.28631624138027284,0.0,7.0,458,20921200,한식
1.0,2.0,0.3104321061719085,0.3292125769547086,1.0,4.0,6,110000,한식
2.0,3.0,0.3250680620933622,0.2634872893385095,1.0,5.0,54,784500,중식
2.0,1.0,0.28750835805659214,0.3144703040471155,0.0,6.0,557,20094902,한식
2.0,3.0,0.2964279505003217,0.2538502083733027,0.0,4.0,21,733600,주점
2.0,3.0,0.3022859040986899,0.28086598173231975,0.0,8.0,1,7500,중식
2.0,3.0,0.32363698950215347,0.30472552651308515,0.0,6.0,2,61000,주점
2.0,1.0,0.2831385549572643,0.22395128438251743,0.0,7.0,9,225500,중식
1.0,1.0,0.30770967361599655,0.37534132258432623,1.0,6.0,14,28000,양식
2.0,1.0,0.2921139805953464,0.2963004291771869,1.0,6.0,285,2327500,양식
1.0,2.0,0.284605236366718,0.2701499149658833,1.0,3.0,32,395500,한식
2.0,3.0,0.28943273899943706,0.2846334035800271,1.0,4.0,670,6291850,양식
1.0,0.0,0.2898135303892191,0.27203442522676335,1.0,7.0,4,17600,한식
0.0,2.0,0.2831385549572643,0.2608341179866482,0.0,5.0,4,254400,주점
1.0,3.0,0.29190855299523194,0.2897539153835824,0.0,5.0,82,261500,양식
1.0,3.0,0.3241728845769895,0.3173006294278562,0.0,5.0,225,1220560,양식
0.0,3.0,0.3022859040986899,0.2169384131202541,1.0,2.0,1,22000,중식
2.0,2.0,0.3033485583126569,0.27070966699464205,1.0,7.0,937,25064960,한식
2.0,0.0,0.2936341644493487,0.3414703881443405,1.0,7.0,16,134500,한식
2.0,1.0,0.28541885793426114,0.27623455706744793,0.0,4.0,24,990500,주점
1.0,1.0,0.31501210362201376,0.2029005574581681,1.0,5.0,89,259600,양식
2.0,2.0,0.2965232184357257,0.2937183908375084,0.0,8.0,33,871100,양식
0.0,0.0,0.30105717361236184,0.2899892548881469,0.0,4.0,1,82500,주점
1.0,0.0,0.30239157546187706,0.2705522003015582,1.0,4.0,203,671000,양식
2.0,0.0,0.3041758140561515,0.30729227560543554,1.0,2.0,8,223500,주점
2.0,2.0,0.30789741395079523,0.5149365551012999,1.0,6.0,2,37000,주점
2.0,0.0,0.3410034126156774,0.2952831168984704,0.0,2.0,6,231300,중식
1.0,2.0,0.284605236366718,0.2532769940847815,1.0,7.0,1,2700,양식
2.0,3.0,0.2636909283438781,0.2929505485963008,1.0,4.0,245,6930000,한식
2.0,3.0,0.30789741395079523,0.2535091922879011,1.0,4.0,110,2514050,중식
2.0,2.0,0.3250680620933622,0.2927046355227013,1.0,2.0,6,105900,중식
2.0,2.0,0.28750835805659214,0.25031883223600193,1.0,1.0,1,31000,중식
2.0,2.0,0.2909647861804005,0.27364307979748215,1.0,6.0,620,2253500,양식
2.0,3.0,0.28541885793426114,0.2079250590175473,1.0,8.0,2,10000,양식
2.0,2.0,0.29038316002014286,0.2618465090236838,0.0,1.0,22,387650,한식
1.0,0.0,0.3133218919809332,0.40271829963048406,1.0,3.0,40,176000,양식
0.0,2.0,0.28541885793426114,0.24743397431414554,0.0,3.0,13,48400,양식
2.0,1.0,0.3113035890430504,0.4021634101901847,1.0,5.0,331,5782100,한식
2.0,1.0,0.32363698950215347,0.232995215509065,1.0,8.0,2,45800,일식
1.0,1.0,0.27785564431369575,0.28739314080188466,1.0,7.0,3,7300,양식
1.0,2.0,0.30296230924336176,0.24926310064361143,1.0,4.0,3,47000,중식
2.0,0.0,0.2831385549572643,0.2628468317103225,0.0,2.0,1,10000,주점
2.0,2.0,0.2964279505003217,0.26396131643127896,0.0,6.0,806,4840900,양식
2.0,1.0,0.29195415351557913,0.2517229052144584,0.0,5.0,177,4473510,중식
1.0,3.0,0.29038316002014286,0.32592273411370704,0.0,2.0,2,29500,한식
2.0,1.0,0.305415244921692,0.3178734086056915,0.0,3.0,12,400500,주점
2.0,3.0,0.30105717361236184,0.42572268036725947,1.0,4.0,38,1345800,한식
2.0,0.0,0.3041758140561515,0.3040877489820814,0.0,5.0,6,517800,일식
1.0,0.0,0.29038316002014286,0.24541292313582067,0.0,5.0,1,27000,한식
1.0,0.0,0.2923097039804287,0.2215904563012397,0.0,2.0,25,79600,양식
1.0,0.0,0.305415244921692,0.26712705195062436,0.0,6.0,1,23000,중식
0.0,1.0,0.2870261807201703,0.21293861217760168,1.0,6.0,26,455500,한식
2.0,1.0,0.2752088125599304,0.2702610876145571,0.0,3.0,29,611000,중식
1.0,1.0,0.28708149028071417,0.2953663673144175,0.0,7.0,10,41100,양식
2.0,3.0,0.284605236366718,0.22712427822115858,1.0,6.0,78,1772900,중식
2.0,3.0,0.3410034126156774,0.4014813307871035,1.0,6.0,16,355200,일식
1.0,1.0,0.30086534311805274,0.4273601769610128,1.0,3.0,22,110900,양식
1.0,0.0,0.27785564431369575,0.250167522642231,0.0,6.0,51,185600,양식
2.0,3.0,0.2972852490943584,0.29380433741333317,1.0,8.0,4,62400,중식
2.0,1.0,0.2777624408633689,0.3109680201702809,0.0,5.0,799,6519300,양식
0.0,3.0,0.2921139805953464,0.25889830508275974,0.0,5.0,20,502400,한식
2.0,1.0,0.2831385549572643,0.29857165569929395,0.0,6.0,11,164013,중식
2.0,0.0,0.28541885793426114,0.2845359330966429,0.0,4.0,15,387100,일식
0.0,2.0,0.2873508808325221,0.2601365689914712,0.0,5.0,2,116800,주점
1.0,0.0,0.2961076762408007,0.4745100107218419,1.0,5.0,10,47700,양식
1.0,0.0,0.2913993618949017,0.249063692168106,0.0,4.0,8,136900,한식
2.0,0.0,0.270468890062538,0.40809157681152225,0.0,6.0,7,158000,한식
1.0,0.0,0.3133218919809332,0.32799803032424735,0.0,7.0,8,34700,한식
2.0,2.0,0.29195415351557913,0.38291697120175777,0.0,4.0,563,24938300,한식
1.0,3.0,0.2923097039804287,0.44382747104640063,1.0,2.0,23,85700,양식
2.0,2.0,0.29195415351557913,0.25310277199386055,0.0,8.0,1,14000,중식
2.0,3.0,0.29418079276132586,0.32626630632012427,0.0,3.0,214,7690400,한식
1.0,2.0,0.2867365272480098,0.26973474910634754,0.0,2.0,17,75300,한식
2.0,2.0,0.3033485583126569,0.3812100427579267,0.0,3.0,137,2663000,한식
2.0,2.0,0.2913993618949017,0.2986947858729587,0.0,4.0,23,590000,일식
2.0,1.0,0.2972852490943584,0.2760807978785636,1.0,2.0,443,6876670,한식
2.0,1.0,0.303952054156296,0.28118670135288837,0.0,8.0,18,160100,양식
2.0,2.0,0.28541885793426114,0.26760394567999424,0.0,2.0,48,1473000,주점
2.0,2.0,0.303952054156296,0.3130488609138336,0.0,7.0,28,297000,양식
2.0,1.0,0.34419277266060255,0.28978782588067376,1.0,2.0,8,163500,한식
1.0,1.0,0.305415244921692,0.2876520391828797,1.0,4.0,258,1301900,양식
2.0,0.0,0.28541885793426114,0.27538797435789436,0.0,8.0,1,16000,일식
2.0,1.0,0.28399506263910707,0.33020111624165266,1.0,5.0,949,36083500,한식
2.0,3.0,0.313943929122366,0.35217897141294374,1.0,6.0,5,137000,주점
2.0,1.0,0.30043485274898596,0.2827957422049524,1.0,7.0,218,7185130,한식
2.0,3.0,0.28943273899943706,0.31759808764970493,1.0,4.0,58,1711500,중식
0.0,2.0,0.2917792185458611,0.31323381559162794,1.0,3.0,1,33000,주점
0.0,1.0,0.2929614705730089,0.28228038954164497,1.0,2.0,1,71000,중식
2.0,1.0,0.2937105638666578,0.30300065249562275,1.0,6.0,286,1289600,양식
1.0,3.0,0.303952054156296,0.3833508919604516,0.0,4.0,54,171000,양식
0.0,0.0,0.29195415351557913,0.26677216016833016,1.0,3.0,1,57000,일식
1.0,3.0,0.29683861582708165,0.31759804670113795,1.0,4.0,1,3700,한식
2.0,1.0,0.2786349152350703,0.3041151507259282,1.0,2.0,1,83000,주점
0.0,1.0,0.2921139805953464,0.27931031474445667,1.0,3.0,10,384100,한식
2.0,3.0,0.27959804215356293,0.2548990533380778,0.0,2.0,310,2707480,양식
2.0,1.0,0.3033485583126569,0.23696666511725503,1.0,6.0,973,28544910,한식
2.0,0.0,0.31501210362201376,0.38686317290828465,1.0,3.0,82,3366500,중식
2.0,0.0,0.2921139805953464,0.303617401366282,1.0,5.0,488,13697512,한식
2.0,2.0,0.28767894699321445,0.3046884068471881,0.0,7.0,22,1236500,일식
2.0,0.0,0.3133218919809332,0.44382757999075445,0.0,7.0,10,211100,한식
2.0,0.0,0.28541885793426114,0.25795292684059035,0.0,2.0,10,218300,중식
0.0,0.0,0.28750835805659214,0.26818174663538424,0.0,5.0,1,62500,일식
2.0,2.0,0.2636909283438781,0.21120516692834826,1.0,4.0,29,1260664,일식
1.0,2.0,0.3431231134600117,0.29459370285184133,1.0,5.0,1,1500,양식
1.0,3.0,0.3065805591113989,0.3468480402923002,0.0,7.0,3,8800,양식
2.0,3.0,0.27959804215356293,0.2548990533380778,1.0,8.0,66,1740850,한식
1.0,0.0,0.3095515114886265,0.3004338142535676,0.0,5.0,11,91000,한식
0.0,3.0,0.3065805591113989,0.2668021673859358,1.0,4.0,3,83000,한식
1.0,1.0,0.2972852490943584,0.29380433741333317,0.0,7.0,1,2000,한식
2.0,3.0,0.30239157546187706,0.4365312589470216,1.0,5.0,100,5537000,한식
2.0,2.0,0.3095515114886265,0.3008685841704471,1.0,1.0,34,193800,양식
2.0,2.0,0.28399506263910707,0.2767939537939398,0.0,1.0,3,83200,한식
2.0,1.0,0.28943273899943706,0.239876087279528,1.0,1.0,14,335750,한식
1.0,2.0,0.2831385549572643,0.2608341179866482,0.0,5.0,174,653100,양식
2.0,2.0,0.3250680620933622,0.3052202693650719,1.0,1.0,8,92000,한식
2.0,1.0,0.2965232184357257,0.28865205055147203,1.0,7.0,4,183000,일식
2.0,0.0,0.2923097039804287,0.26675713432845843,0.0,5.0,56,2946000,일식
2.0,1.0,0.284605236366718,0.2599774619326858,0.0,5.0,63,2356100,일식
2.0,2.0,0.3095515114886265,0.2712133155658337,0.0,1.0,28,561690,한식
2.0,1.0,0.30770967361599655,0.29225975730743675,0.0,2.0,9,878000,일식
1.0,0.0,0.28541885793426114,0.26760394567999424,0.0,2.0,43,122800,양식
2.0,1.0,0.2636909283438781,0.0,1.0,7.0,1,7000,중식
2.0,2.0,0.3133218919809332,0.32712933963570107,0.0,8.0,4,85300,일식
1.0,2.0,0.30105717361236184,0.46185427399376444,1.0,5.0,103,341000,양식
1.0,0.0,0.2731117557402044,0.24249264736680737,1.0,4.0,100,228700,양식
2.0,0.0,0.3113035890430504,0.2824735325016967,1.0,2.0,2,103000,주점
1.0,3.0,0.29190855299523194,0.2857693125783989,0.0,5.0,108,535750,양식
2.0,1.0,0.3410034126156774,0.25892360234587386,0.0,3.0,41,1589000,한식
0.0,2.0,0.270468890062538,0.2489500592645258,0.0,2.0,1,3400,양식
1.0,2.0,0.30086534311805274,0.2972967455631011,0.0,6.0,3,7500,한식
1.0,3.0,0.29195415351557913,0.26934288492993513,0.0,3.0,132,492900,양식
2.0,1.0,0.2964279505003217,0.2852523352954409,1.0,5.0,837,13198820,양식
2.0,3.0,0.29683861582708165,0.31759804670113795,0.0,8.0,13,699800,한식
2.0,0.0,0.2928870606413812,0.29895997956729214,1.0,6.0,12,222000,중식
1.0,2.0,0.2898135303892191,0.257316525065891,1.0,3.0,117,418900,양식
2.0,1.0,0.2731117557402044,0.2644845310500312,1.0,3.0,1333,8310450,양식
2.0,1.0,0.28516829945536093,0.2757965312602582,0.0,2.0,323,1738300,양식
2.0,2.0,0.30086534311805274,0.29121039638905266,1.0,5.0,823,6632590,양식
2.0,1.0,0.27785564431369575,0.250167522642231,1.0,4.0,27,785800,주점
1.0,1.0,0.3041758140561515,0.253375585375292,1.0,2.0,151,640600,한식
1.0,3.0,0.3095515114886265,0.515257181598256,0.0,4.0,61,200700,양식
1.0,0.0,0.2972852490943584,0.2693317138317126,1.0,4.0,7,142500,한식
1.0,0.0,0.3033485583126569,0.27070966699464205,1.0,8.0,2,36000,한식
2.0,3.0,0.2831385549572643,0.22395128438251743,0.0,8.0,5,28500,양식
2.0,2.0,0.305415244921692,0.25807720120691513,1.0,2.0,865,29064220,한식
1.0,3.0,0.2965232184357257,0.2711432190771544,1.0,7.0,12,52700,양식
1.0,0.0,0.3065805591113989,0.28576264057558415,1.0,4.0,36,105500,양식
2.0,0.0,0.28399506263910707,0.2902093555625909,1.0,2.0,276,1589430,양식
2.0,2.0,0.2972852490943584,0.2760807978785636,0.0,3.0,121,3203800,중식
1.0,0.0,0.30105717361236184,0.3261421329434842,1.0,7.0,21,68180,양식
1.0,0.0,0.3431231134600117,0.3732357578692645,1.0,7.0,2,25000,한식
2.0,3.0,0.2671829960159548,0.4218156253003612,1.0,5.0,1,35000,한식
2.0,3.0,0.30043485274898596,0.3717588384433228,1.0,8.0,38,456000,한식
2.0,3.0,0.30770967361599655,0.34425417142660936,1.0,4.0,203,4799000,한식
2.0,2.0,0.31501210362201376,0.32080361182343087,1.0,6.0,4352,89680200,한식
2.0,2.0,0.3101262549446101,0.3540362792095861,1.0,7.0,22,164700,양식
2.0,1.0,0.2921139805953464,0.25924804640590804,1.0,8.0,39,975000,한식
2.0,3.0,0.2909647861804005,0.25128341303066887,0.0,8.0,26,512800,한식
2.0,3.0,0.2913993618949017,0.29565883150191435,1.0,8.0,5,31900,양식
2.0,0.0,0.28399506263910707,0.3152313730759581,1.0,5.0,527,13532060,한식
2.0,2.0,0.270468890062538,0.24754970164622206,1.0,5.0,428,2260400,양식
1.0,0.0,0.3022859040986899,0.33847174363564314,0.0,7.0,3,14700,양식
2.0,1.0,0.27415616473949106,0.2696327356892513,0.0,4.0,1621,11019130,양식
2.0,3.0,0.2917792185458611,0.23207056168762297,1.0,7.0,26,682100,중식
0.0,2.0,0.2873508808325221,0.2765033362178341,1.0,5.0,3,110000,주점
2.0,2.0,0.30086534311805274,0.29716992814022514,0.0,6.0,44,2557220,일식
2.0,0.0,0.305415244921692,0.324318846260723,0.0,1.0,9,124100,중식
1.0,1.0,0.33190095755155014,0.2845359629893816,1.0,7.0,3,50100,한식
2.0,3.0,0.30389048939083074,0.2773592596773811,1.0,5.0,37,811041,중식
1.0,2.0,0.2848890887686061,0.2989037244126932,0.0,1.0,1,3500,양식
2.0,1.0,0.2636909283438781,0.41884185955025655,0.0,4.0,111,931700,양식
2.0,0.0,0.3022859040986899,0.2678250891968897,0.0,5.0,12,499400,일식
2.0,2.0,0.29165482142116217,0.24524841825474852,0.0,6.0,1134,11157030,양식
2.0,0.0,0.3022859040986899,0.33772246860179894,1.0,5.0,106,3028000,한식
2.0,3.0,0.2867365272480098,0.03858413590190967,1.0,7.0,1,17000,중식
2.0,2.0,0.2972852490943584,0.3767953257725174,1.0,2.0,213,1084500,양식
1.0,1.0,0.28944699219314657,0.32130014243233723,0.0,4.0,3,19500,한식
2.0,3.0,0.3065805591113989,0.2957796167689144,1.0,3.0,4265,40300952,양식
2.0,2.0,0.2913993618949017,0.28784961334360254,0.0,6.0,52,995700,중식
2.0,0.0,0.2937105638666578,0.23193342239961898,1.0,2.0,194,6349280,한식
2.0,3.0,0.3065805591113989,0.34566213823891784,1.0,2.0,281,1832180,양식
2.0,2.0,0.29195415351557913,0.3523145121288861,1.0,6.0,34,709500,중식
0.0,1.0,0.2964279505003217,0.29461648307134963,1.0,6.0,1,41000,한식
2.0,0.0,0.2929614705730089,0.26797962832339406,1.0,6.0,700,20368500,한식
0.0,3.0,0.3101262549446101,0.2800734458690599,0.0,2.0,3,145500,한식
2.0,1.0,0.30239157546187706,0.34607273928977755,0.0,4.0,1,31900,주점
2.0,0.0,0.29038316002014286,0.3050397998925991,0.0,6.0,1,46000,주점
0.0,3.0,0.303952054156296,0.28118670135288837,0.0,4.0,2,68100,한식
1.0,3.0,0.30296230924336176,0.33891949606717064,1.0,4.0,50,192300,양식
0.0,2.0,0.30770967361599655,0.25149315692132973,1.0,2.0,1,56000,주점
0.0,3.0,0.28738591990494883,0.300528115095523,0.0,5.0,1,27000,한식
2.0,1.0,0.28278421402254517,0.22206462552865955,0.0,8.0,92,2684830,한식
2.0,3.0,0.3041758140561515,0.30729227560543554,0.0,6.0,257,1683800,양식
2.0,1.0,0.2929614705730089,0.3349176544192853,0.0,6.0,698,21770000,한식
2.0,0.0,0.2909647861804005,0.2972967455631011,0.0,3.0,21,492600,중식
2.0,1.0,0.28738591990494883,0.2240221259080758,1.0,2.0,6,97000,일식
2.0,3.0,0.3065805591113989,0.2857563013790581,1.0,4.0,48,1314420,일식
1.0,2.0,0.3095515114886265,0.31940613812991103,1.0,4.0,135,802900,양식
2.0,2.0,0.29418079276132586,0.41838121733054634,0.0,2.0,2,223500,일식
1.0,1.0,0.30239157546187706,0.4202998878885154,0.0,2.0,31,96200,양식
1.0,1.0,0.2965232184357257,0.3331210298804008,1.0,5.0,1,12500,한식
0.0,0.0,0.2731117557402044,0.2644845310500312,1.0,3.0,1,24500,주점
1.0,1.0,0.29195415351557913,0.2517229052144584,0.0,7.0,2,39000,일식
2.0,1.0,0.31370792391557334,0.26384981544727565,1.0,1.0,74,372100,양식
2.0,3.0,0.2913993618949017,0.2974346662384169,0.0,5.0,9,325500,주점
1.0,1.0,0.3133218919809332,0.28870286190746497,0.0,3.0,36,136400,양식
1.0,1.0,0.30789741395079523,0.03758432114429707,1.0,6.0,2,15000,한식
0.0,1.0,0.2937105638666578,0.25013715249592067,1.0,4.0,1,3000,양식
2.0,2.0,0.28399506263910707,0.27395077447858174,1.0,3.0,1838,10303570,양식
2.0,3.0,0.2873508808325221,0.27053666495093437,1.0,8.0,28,1929300,한식
0.0,3.0,0.2898135303892191,0.30333587800071554,0.0,4.0,1,18000,한식
2.0,1.0,0.2964279505003217,0.24321731930075383,0.0,3.0,1312,8648370,양식
2.0,1.0,0.2909647861804005,0.27364307979748215,0.0,6.0,4,97700,주점
0.0,3.0,0.28399506263910707,0.268756558797856,0.0,4.0,2,42500,주점
2.0,0.0,0.30770967361599655,0.34005781562720794,1.0,7.0,52,609900,양식
2.0,1.0,0.28944699219314657,0.22578841882978687,0.0,2.0,91,3042750,주점
2.0,1.0,0.2928870606413812,0.273492695165222,1.0,9.0,6,122000,한식
0.0,2.0,0.28541885793426114,0.24743397431414554,0.0,4.0,1,31500,중식
1.0,2.0,0.3065805591113989,0.2949412143719103,0.0,8.0,1,12000,한식
2.0,3.0,0.30770967361599655,0.2714124187431067,1.0,7.0,4,146000,일식
1.0,2.0,0.29683861582708165,0.2274081617413932,1.0,6.0,6,11500,한식
